Target Dataset,Task,Test Condition,Source Combo,Model,Bal Acc,Macro F1,ROC-AUC
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.43749999999999994,0.4080128205128205,0.8082142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.625,0.604288967611336,0.8642857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.4875,0.41609186008499505,0.8192857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6,0.5806076512926358,0.8898214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.55,0.5194569757727652,0.8533928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6375,0.6225164203612479,0.9044642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST + PU + UORED,Multi-Head DL (TABNET),0.4375,0.43200139068166443,0.7844642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.4125,0.37930209288904937,0.8192857142857142
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.5,0.45059523809523805,0.8719642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6125,0.6103089344865661,0.8966071428571429
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.6375,0.6349431818181819,0.9194642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.5568948595264385,0.9125
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5625,0.5389161220043572,0.8951785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.45,0.4370161088911089,0.8335714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5,0.47935069316648266,0.7973214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6,0.556475468975469,0.9016071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST,Multi-Head DL (TABNET),0.475,0.45357222139511144,0.8728571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU,Multi-Head DL (TABNET),0.44999999999999996,0.3972527472527473,0.7766071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED,Multi-Head DL (TABNET),0.6000000000000001,0.5995945479641132,0.9007142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Mechanical_Gear,Multi-Head DL (TABNET),0.5125000000000001,0.45401898602992996,0.8816071428571429
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Electric_Motor,Multi-Head DL (TABNET),0.6000000000000001,0.5838744588744589,0.9094642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + PU,Multi-Head DL (TABNET),0.5375000000000001,0.5323771943086395,0.8478571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + UORED,Multi-Head DL (TABNET),0.7125,0.6905594405594406,0.93625
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.5625,0.5364514226743329,0.8598214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.4596413828689371,0.8639285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + UORED,Multi-Head DL (TABNET),0.5875,0.5560227374251765,0.8703571428571428
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.3875,0.33540106951871657,0.8155357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + Electric_Motor,Multi-Head DL (TABNET),0.5375000000000001,0.5071693940734188,0.8380357142857142
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.525,0.5154151404151404,0.8855357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + UORED + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.5776401230348599,0.9057142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.625,0.6187299288402229,0.89625
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.44999999999999996,0.4147413989519253,0.8135714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.6499999999999999,0.6431884635832005,0.9253571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.55,0.5105381849333462,0.8903571428571428
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.575,0.537194227731692,0.8319642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.45,0.42949404761904764,0.8267857142857142
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.475,0.45351352501453923,0.843392857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.55,0.49320806958106733,0.8757142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.7,0.6951284377387319,0.9317857142857142
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.5504503190164955,0.8835714285714287
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.6124617495881728,0.9198214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + UORED,Multi-Head DL (TABNET),0.4,0.37803935241329134,0.7896428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.3875,0.3120415799385469,0.8289285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.475,0.46626542639507035,0.8180357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.4625,0.4115234234719529,0.84625
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5375,0.522987147987148,0.8742857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.48750000000000004,0.44383961471075806,0.8446428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.575,0.528431617524571,0.9048214285714287
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.4,0.3958054300933558,0.78375
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5499999999999999,0.5146242646242646,0.8616071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5669636473629214,0.8732142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.4375,0.40835757379875026,0.8055357142857142
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.5875,0.5652079402079402,0.9055357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.5375,0.5061613673682639,0.8525
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.625,0.616197567956402,0.9173214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.5125,0.4903943278943279,0.8660714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5125,0.5055702917771883,0.8755357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.4,0.3627082128397918,0.8482142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.525,0.5243451370361387,0.8601785714285715
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5875,0.5652414539483505,0.9205357142857142
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.65,0.6493968739808522,0.9285714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + UORED,Multi-Head DL (TABNET),0.5375000000000001,0.4825743542848806,0.8707142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.45,0.42934448132806546,0.835
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.4625,0.4453838053582299,0.8925000000000001
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.625,0.5712579992471296,0.9148214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.4823687277634645,0.9005357142857142
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.625,0.6172128090366582,0.8673214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.45,0.4121927179962894,0.8714285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.3875,0.35244799060588533,0.7605357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5499999999999999,0.5292639360498019,0.8485714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5,0.4825036075036075,0.9183928571428572
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.45,0.4078712973619717,0.8391071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.3875,0.32345013477088946,0.7767857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.475,0.4304397663268631,0.8457142857142856
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.525,0.49407592407592404,0.8785714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.5265553272906214,0.8698214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6000000000000001,0.5655420666290232,0.9014285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.42500000000000004,0.3774050024050024,0.8535714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.3875,0.32979020680633586,0.7982142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.41250000000000003,0.3702687024466537,0.8421428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5875,0.5083479409667864,0.9041071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.46294642857142854,0.8767857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5,0.4368917112299465,0.8398214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4375,0.3811147186147186,0.8280357142857142
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.48671328671328673,0.8833928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5614741046429852,0.8748214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.4125,0.36590142313826524,0.8073214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.5499999999999999,0.5442725752508362,0.8589285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.625,0.5868168063820238,0.9167857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5642460931741118,0.8825000000000001
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.41250000000000003,0.3482379024484288,0.83875
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.33749999999999997,0.21818711180124223,0.8448214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.4875,0.4392446633825944,0.8635714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.575,0.553519530341781,0.8807142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.625,0.6076127819548872,0.90125
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5875,0.5537523138626079,0.8555357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED,Multi-Head DL (TABNET),0.475,0.4293650793650794,0.8501785714285715
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.475,0.44127673796791445,0.8678571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.5857588357588357,0.8605357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6125,0.5994072376425318,0.8878571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.475,0.4055313825134797,0.8705357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.48750000000000004,0.42693001443001444,0.8557142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5375,0.5003287347327595,0.8694642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.48750000000000004,0.4619020945529566,0.8473214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.55,0.4924552721026001,0.8675
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + CWRU_48k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5249999999999999,0.51643316189352,0.8873214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.47500000000000003,0.40535263347763345,0.8360714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.4375,0.43335164998471454,0.7716071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.6124999999999999,0.5822015389733606,0.9142857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5375,0.4741593567251462,0.8657142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.5881650607457058,0.9108928571428572
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5375,0.510755584284996,0.8907142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.55,0.49356868093612527,0.8728571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.6000000000000001,0.5886941618752765,0.8705357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4625,0.4276515151515151,0.8185714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6375000000000001,0.6219799498746867,0.9071428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.425,0.37086416341735484,0.8264285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5375000000000001,0.47343628593628595,0.8269642857142858
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.48244588744588746,0.8244642857142856
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.55,0.5391339310843954,0.8200000000000001
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_12k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.469468031968032,0.8508928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.525,0.49244067819435466,0.8703571428571428
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.45,0.38583530338849487,0.8332142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.42500000000000004,0.3869804807961873,0.80375
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5375000000000001,0.5176807660678628,0.8848214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.55,0.5050019425019425,0.8876785714285715
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.575,0.5499865937365938,0.9141071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5125,0.4771107006020799,0.8569642857142856
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.3875,0.36410200050374075,0.8008928571428572
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4125,0.34748420644853684,0.8049999999999999
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.46249999999999997,0.430806417870205,0.8592857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.55,0.5321962394330815,0.8717857142857144
UOEMD,Diagnosis,Load_Loaded_Speed_Dec_45_to_15Hz,CWRU_48k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.3875,0.3338203463203463,0.8380357142857142
